lon,lat,col,hex
56,-28,b,7f7f7f
57,-28,b,007f
58,-28,b,000
59,-28,b,007f
60,-28,b,000
61,-28,b,000
62,-28,b,007f
63,-28,b,000
64,-28,b,000
65,-28,b,000
66,-28,b,007f
67,-28,b,007f
68,-28,b,000
69,-28,b,007f
70,-28,b,7f7f7f
71,-28,b,7f7f7f
72,-28,b,7f7f7f
73,-28,b,7f7f7f
74,-28,b,7f7f7f
75,-28,b,7f7f7f
76,-28,b,7f7f7f
77,-28,b,7f7f7f
78,-28,b,7f7f7f
79,-28,b,7f7f7f
80,-28,b,7f7f7f
81,-28,b,007f
82,-28,b,7f7f7f
83,-28,b,007f
84,-28,b,007f
85,-28,b,000
86,-28,b,007f
87,-28,b,7f7f7f
88,-28,b,7f7f7f
89,-28,b,7f7f7f
90,-28,b,7f7f7f
91,-28,b,7f7f7f
92,-28,b,7f7f7f
93,-28,b,7f7f7f
94,-28,b,7f7f7f
95,-28,b,7f7f7f
96,-28,b,7f7f7f
97,-28,b,7f7f7f
98,-28,b,7f7f7f
99,-28,b,7f7f7f
100,-28,b,7f7f7f
101,-28,b,7f7f7f
102,-28,b,7f7f7f
103,-28,b,7f7f7f
104,-28,b,000
105,-28,b,7f7f7f
106,-28,b,007f
107,-28,b,007f
108,-28,b,7f7f7f
109,-28,b,007f
110,-28,b,007f
111,-28,b,007f
112,-28,b,7f7f7f
113,-28,b,007f
114,-28,b,7f7f7f
115,-28,gr,7f7f7f
116,-28,gr,7f7f7f
117,-28,gr,7f7f7f
118,-28,w,ffffff
119,-28,gr,7f7f7f
120,-28,gr,7f7f7f
121,-28,w,ffffff
122,-28,w,ffffff
123,-28,gr,7f7f7f
124,-28,gr,ff7f7f
125,-28,gr,ffff7f
126,-28,gr,7f7f7f
127,-28,gr,7f7f7f
128,-28,gr,7f7f7f
129,-28,gr,7f7f7f
130,-28,gr,7f7f7f
131,-28,gr,7f7f7f
132,-28,gr,7f7f7f
133,-28,gr,7f7f0
134,-28,gr,7f7f7f
135,-28,gr,7f7f7f
136,-28,gr,ff7f7f
137,-28,gr,ffff7f
138,-28,gr,ff7f7f
139,-28,gr,ff7f7f
140,-28,gr,ff7f7f
141,-28,gr,7f7f7f
142,-28,gr,ff7f7f
143,-28,gr,7f7f7f
144,-28,gr,7f7f7f
145,-28,gr,7f7f7f
146,-28,gr,7f7f7f
147,-28,gr,7f7f7f
148,-28,gr,7f7f7f
149,-28,gr,7f7f7f
150,-28,w,ffffff
151,-28,g,ffff7f
152,-28,w,ffffff
153,-28,b,7f7f7f
154,-28,b,000
155,-28,b,007f
156,-28,b,007f
157,-28,b,000
158,-28,b,007f
159,-28,b,007f
160,-28,b,007f
161,-28,b,007f
162,-28,b,007f
163,-28,b,007f
164,-28,b,007f
165,-28,b,007f
166,-28,b,7f7f7f
167,-28,b,000
168,-28,b,007f
169,-28,b,007f
170,-28,b,007f
171,-28,b,7f7f7f
172,-28,b,7f7f7f
173,-28,b,7f7fff
174,-28,w,ffffff
175,-28,w,ffffff
176,-28,w,ffffff
177,-28,b,ffffff
178,-28,b,7f7f7f
179,-28,b,7f7f7f
-180,-29,b,7f7f7f
-179,-29,b,007f
-178,-29,b,000
-177,-29,b,000
-176,-29,b,007f
-175,-29,b,7f7f7f
-174,-29,b,7f7f7f
-173,-29,b,007f
-172,-29,b,000
-171,-29,b,7f7f7f
-170,-29,b,007f
-169,-29,b,000
-168,-29,b,000
-167,-29,b,007f
-166,-29,b,000
-165,-29,b,000
-164,-29,b,7f7f7f
-163,-29,b,7f7f7f
-162,-29,w,ffffff
-161,-29,b,7f7f7f
-160,-29,b,7f7f7f
-159,-29,b,7f7fff
-158,-29,w,ffffff
-157,-29,b,7f7fff
-156,-29,b,7f7f7f
-155,-29,b,7f7f7f
-154,-29,b,7f7f7f
-153,-29,b,7f7f7f
-152,-29,b,7f7f7f
-151,-29,b,7f7f7f
-150,-29,b,007f
-149,-29,b,007f
-148,-29,b,007f
-147,-29,b,000
-146,-29,b,000
-145,-29,b,007f
-144,-29,b,007f
-143,-29,b,7f7f7f
-142,-29,b,7f7f7f
-141,-29,b,7f7f7f
-140,-29,b,7f7f7f
-139,-29,w,ffffff
-138,-29,w,ffffff
-137,-29,w,ffffff
-136,-29,w,ffffff
-135,-29,w,ffffff
-134,-29,w,ffffff
-133,-29,w,ffffff
-132,-29,w,ffffff
-131,-29,b,7f7f7f
-130,-29,b,7f7f7f
-129,-29,b,7f7f7f
-128,-29,b,007f
-127,-29,b,7f7f7f
-126,-29,b,7f7f7f
-125,-29,b,007f
-124,-29,b,7f7f7f
-123,-29,b,007f
-122,-29,b,000
-121,-29,b,000
-120,-29,b,007f
-119,-29,b,007f
-118,-29,b,007f
-117,-29,b,7f7f7f
-116,-29,b,7f7f7f
-115,-29,b,07f7f
-114,-29,b,7f7f7f
-113,-29,b,007f
-112,-29,b,7f7f7f
-111,-29,w,ffffff
-110,-29,b,7f7f7f
-109,-29,b,7f7f7f
-108,-29,b,7f7f7f
-107,-29,b,007f
-106,-29,b,7f7f7f
-105,-29,b,7f7f7f
-104,-29,b,7f7f7f
-103,-29,b,007f
-102,-29,b,007f
-101,-29,b,7f7f7f
-100,-29,b,7f7f7f
-99,-29,b,7f7f7f
-98,-29,b,007f
-97,-29,b,007f
-96,-29,b,7f7f7f
-95,-29,b,7f7f7f
-94,-29,b,007f
-93,-29,b,007f
-92,-29,b,7f7f7f
-91,-29,b,7f7f7f
-90,-29,b,ff7fff
-89,-29,b,ffffff
-88,-29,b,7f7fff
-87,-29,w,ffffff
-86,-29,b,7f7fff
-85,-29,w,ffffff
-84,-29,b,ffffff
-83,-29,w,ffffff
-82,-29,b,ffffff
-81,-29,w,ffffff
-80,-29,b,7f7f7f
-79,-29,b,7f7f7f
-78,-29,b,7f7f7f
-77,-29,b,7f7f7f
-76,-29,b,7f7f7f
-75,-29,b,007f
-74,-29,b,7f7f7f
-73,-29,b,7f7fff
-72,-29,b,7f7f7f
-71,-29,gr,7f7f7f
-70,-29,gr,ff7f7f
-69,-29,gr,7f7f7f
-68,-29,gr,7f7f7f
-67,-29,gr,7f7f7f
-66,-29,gr,7f7f7f
-65,-29,g,7f7f7f
-64,-29,br,ffff7f
-63,-29,gr,7f7f7f
-62,-29,g,7f7f7f
-61,-29,g,7f7f0
-60,-29,g,7f7f0
-59,-29,g,7f7f0
-58,-29,g,7f7f7f
-57,-29,g,7f7f7f
-56,-29,g,7f7f7f
-55,-29,g,7f7f7f
-54,-29,g,7f7f7f
-53,-29,g,7f7f7f
-52,-29,g,7f7f0
-51,-29,g,7f7f0
-50,-29,b,007f
-49,-29,b,000
-48,-29,b,000
-47,-29,b,007f
-46,-29,b,000
-45,-29,b,000
-44,-29,b,000
-43,-29,b,007f
-42,-29,b,007f
-41,-29,b,007f
-40,-29,b,007f
-39,-29,b,007f
-38,-29,b,7f7fff
-37,-29,br,ffffff
-36,-29,b,7f7f7f
-35,-29,w,ffffff
-34,-29,w,ffffff
-33,-29,w,ffffff
-32,-29,w,ffffff
-31,-29,w,ffffff
-30,-29,w,ffffff
-29,-29,br,ffffff
-28,-29,b,7f7fff
-27,-29,b,7f7f7f
-26,-29,b,7f7f7f
-25,-29,b,7f7f7f
-24,-29,b,7f7f7f
-23,-29,b,7f7f7f
-22,-29,b,007f
-21,-29,b,000
-20,-29,b,000
-19,-29,b,000
-18,-29,b,000
-17,-29,b,007f
-16,-29,b,7f7f7f
-15,-29,b,7f7f7f
-14,-29,b,7f7f7f
-13,-29,b,7f7f7f
-12,-29,b,7f7fff
-11,-29,b,7f7f7f
-10,-29,b,7f7f7f
-9,-29,b,7f7f7f
-8,-29,b,7f7fff
-7,-29,b,007f
-6,-29,b,7f7f7f
-5,-29,b,7f7f7f
-4,-29,b,7f7f7f
-3,-29,b,7f7f7f
-2,-29,b,7f7f7f
-1,-29,b,7f7f7f
0,-29,b,007f
1,-29,b,000
2,-29,b,7f7f7f
3,-29,b,7f7f7f
4,-29,b,7f7f7f
5,-29,b,007f
6,-29,b,7f7f7f
7,-29,b,7f7f7f
8,-29,b,7f7f7f
9,-29,b,7f7f7f
10,-29,b,7f7f7f
11,-29,b,000
12,-29,b,007f
13,-29,b,7f7f7f
14,-29,b,ffffff
15,-29,b,7fffff
16,-29,w,ffffff
17,-29,gr,7f7f7f
18,-29,gr,7f7f7f
19,-29,gr,7f7f7f
20,-29,gr,7f7f7f
21,-29,gr,7f7f7f
22,-29,gr,7f7f7f
23,-29,gr,ff7f7f
24,-29,br,ffffff
25,-29,w,ffffff
26,-29,w,ffffff
27,-29,w,ffffff
28,-29,w,ffffff
29,-29,w,ffffff
30,-29,w,ffffff
31,-29,w,ffffff
32,-29,b,7f7f7f
33,-29,b,7f7f7f
34,-29,b,7fffff
35,-29,b,7f7fff
36,-29,b,7f7f7f
37,-29,b,7f7f7f
38,-29,b,7f7f7f
39,-29,b,7f7f7f
40,-29,b,7f7f7f
41,-29,b,7f7f7f
42,-29,b,7f7fff
43,-29,b,7f7f7f
44,-29,b,007f
45,-29,b,007f
46,-29,b,7f7fff
47,-29,w,ffffff
48,-29,b,7f7fff
49,-29,b,7f7fff
50,-29,b,7f7fff
51,-29,g,7f7f7f
52,-29,b,7f7fff
53,-29,b,7f7fff
54,-29,w,ffffff
55,-29,w,ffffff
56,-29,w,ffffff
57,-29,b,7f7f7f
58,-29,b,7f7f7f
59,-29,b,007f
60,-29,b,000
61,-29,b,000
62,-29,b,000
63,-29,b,000
64,-29,b,000
65,-29,b,000
66,-29,b,000
67,-29,b,000
68,-29,b,000
69,-29,b,000
70,-29,b,7f7f7f
71,-29,b,7f7f7f
72,-29,b,7f7f7f
73,-29,b,7f7f7f
74,-29,b,7f7f7f
75,-29,b,7f7f7f
76,-29,b,7f7f7f
77,-29,b,7f7f7f
78,-29,b,7f7f7f
79,-29,b,7f7f7f
80,-29,b,7f7f7f
81,-29,b,7f7f7f
82,-29,b,7f7f7f
83,-29,b,7f7f7f
84,-29,b,7f7f7f
85,-29,b,7f7f7f
86,-29,b,007f
87,-29,b,7f7f7f
88,-29,b,7f7f7f
89,-29,b,7f7f7f
90,-29,b,7f7f7f
91,-29,b,7f7f7f
92,-29,b,7f7f7f
93,-29,b,7f7f7f
94,-29,b,7f7f7f
95,-29,b,7f7f7f
96,-29,b,7f7f7f
97,-29,b,7f7f7f
98,-29,b,7f7f7f
99,-29,b,7f7f7f
100,-29,b,7f7f7f
101,-29,b,007f
102,-29,b,7f7f7f
103,-29,b,7f7f7f
104,-29,b,007f
105,-29,b,000
106,-29,b,007f
107,-29,b,007f
108,-29,b,007f
109,-29,b,007f
110,-29,b,007f
111,-29,b,007f
112,-29,b,007f
113,-29,b,7f7f7f
114,-29,b,7f7f7f
115,-29,br,ffff7f
116,-29,w,7f7f7f
117,-29,gr,7f7f7f
118,-29,gr,ffffff
119,-29,gr,7f7f7f
120,-29,gr,7f7f7f
121,-29,gr,ff7f7f
122,-29,w,ffffff
123,-29,w,ffffff
124,-29,w,ffffff
125,-29,w,ffffff
126,-29,gr,7f7f7f
127,-29,gr,7f7f7f
128,-29,gr,7f7f7f
129,-29,gr,7f7f7f
130,-29,gr,7f7f7f
131,-29,gr,7f7f7f
132,-29,gr,7f7f7f
133,-29,gr,7f7f7f
134,-29,gr,7f7f7f
135,-29,gr,ff7f7f
136,-29,gr,ff7f7f
137,-29,gr,ff7f7f
138,-29,gr,ff7f7f
139,-29,gr,ff7f7f
140,-29,gr,ff7f7f
141,-29,gr,ff7f7f
142,-29,gr,7f7f7f
143,-29,gr,7f7f7f
144,-29,gr,7f7f7f
145,-29,gr,7f7f7f
146,-29,gr,7f7f7f
147,-29,gr,7f7f7f
148,-29,gr,7f7f7f
149,-29,gr,7f7f7f
150,-29,g,7f7f0
151,-29,g,7f7f7f
152,-29,g,ffffff
153,-29,b,7f7f7f
154,-29,b,000
155,-29,b,000
156,-29,b,000
157,-29,b,000
158,-29,b,000
159,-29,b,007f
160,-29,b,000
161,-29,b,000
162,-29,b,000
163,-29,b,000
164,-29,b,000
165,-29,b,000
166,-29,b,007f
167,-29,b,7f7f7f
168,-29,b,007f
169,-29,b,007f
170,-29,b,000
171,-29,b,7f7f7f
172,-29,b,7f7f7f
173,-29,b,7f7f7f
174,-29,b,7f7f7f
175,-29,w,ffffff
176,-29,w,ffffff
177,-29,b,7f7f7f
178,-29,b,007f
179,-29,b,007f
-180,-30,b,7f7f7f
-179,-30,b,7f7f7f
-178,-30,b,000
-177,-30,b,000
-176,-30,b,7f7f7f
-175,-30,b,7f7f7f
-174,-30,b,007f
-173,-30,b,7f7f7f
-172,-30,b,000
-171,-30,b,000
-170,-30,b,007f
-169,-30,b,007f
-168,-30,b,007f
-167,-30,b,000
-166,-30,b,000
-165,-30,b,000
-164,-30,b,007f
-163,-30,b,7f7f7f
-162,-30,b,ffffff
-161,-30,w,ffffff
-160,-30,w,ffffff
-159,-30,b,7f7f7f
-158,-30,b,7f7f7f
-157,-30,b,7f7f7f
-156,-30,b,7f7f7f
-155,-30,b,7f7f7f
-154,-30,b,7f7f7f
-153,-30,b,7f7f7f
-152,-30,b,7f7f7f
-151,-30,b,007f
-150,-30,b,007f
-149,-30,b,7f7f7f
-148,-30,b,007f
-147,-30,b,007f
-146,-30,b,007f
-145,-30,b,000
-144,-30,b,000
-143,-30,b,007f
-142,-30,b,007f
-141,-30,b,007f
-140,-30,b,007f
-139,-30,b,7f7f7f
-138,-30,b,7f7f7f
-137,-30,b,7f7f7f
-136,-30,b,7f7f7f
-135,-30,w,ffffff
-134,-30,w,ffffff
-133,-30,b,ffffff
-132,-30,b,7f7fff
-131,-30,b,7f7f7f
-130,-30,b,7f7f7f
-129,-30,b,007f
-128,-30,b,000
-127,-30,b,007f
-126,-30,b,007f
-125,-30,b,007f
-124,-30,b,007f
-123,-30,b,000
-122,-30,b,007f
-121,-30,b,007f
-120,-30,b,000
-119,-30,b,007f
-118,-30,b,007f
-117,-30,b,007f
-116,-30,b,7f7f7f
-115,-30,b,7f7f7f
-114,-30,w,ffffff
-113,-30,b,7f7f7f
-112,-30,b,7f7f7f
-111,-30,w,ffffff
-110,-30,b,7f7f7f
-109,-30,b,7f7f7f
-108,-30,b,7f7f7f
-107,-30,b,000
-106,-30,b,007f
-105,-30,b,007f
-104,-30,b,7f7f7f
-103,-30,b,7f7f7f
-102,-30,b,7f7f7f
-101,-30,b,7f7f7f
-100,-30,b,7f7f7f
-99,-30,b,7f7f7f
-98,-30,b,7f7f7f
-97,-30,b,000
-96,-30,b,007f
-95,-30,b,7f7f7f
-94,-30,b,000
-93,-30,b,007f
-92,-30,b,007f
-91,-30,b,7f7f7f
-90,-30,b,7fffff
-89,-30,b,7f7f7f
-88,-30,b,7f7f7f
-87,-30,b,7f7f7f
-86,-30,w,ffffff
-85,-30,b,ffffff
-84,-30,b,ffffff
-83,-30,b,ffffff
-82,-30,w,ffffff
-81,-30,br,ffffff
-80,-30,b,7f7f7f
-79,-30,b,7f7f7f
-78,-30,b,7f7f7f
-77,-30,b,7f7f7f
-76,-30,b,7f7f7f
-75,-30,b,007f
-74,-30,b,7f7f7f
-73,-30,b,7f7f7f
-72,-30,b,7f7f7f
-71,-30,gr,7f7f7f
-70,-30,gr,7f7f7f
-69,-30,gr,7f7f7f
-68,-30,br,ffff7f
-67,-30,gr,7f7f7f
-66,-30,gr,7f7f7f
-65,-30,gr,7f7f7f
-64,-30,w,7f7f7f
-63,-30,g,7f7f0
-62,-30,g,7f7f7f
-61,-30,g,7f7f0
-60,-30,g,7f7f0
-59,-30,g,7f7f0
-58,-30,g,7f7f0
-57,-30,gr,7f7f7f
-56,-30,g,7f7f7f
-55,-30,g,7f7f7f
-54,-30,g,7f7f7f
-53,-30,w,7f7f0
-52,-30,g,7f7f7f
-51,-30,b,7f7f7f
-50,-30,b,007f
-49,-30,b,7f7f7f
-48,-30,b,007f
-47,-30,b,000
-46,-30,b,000
-45,-30,b,000
-44,-30,b,000
-43,-30,b,000
-42,-30,b,007f
-41,-30,b,007f
-40,-30,b,7f7f7f
-39,-30,b,7f7f7f
-38,-30,br,ffffff
-37,-30,b,7f7f7f
-36,-30,b,7f7f7f
-35,-30,b,7f7f7f
-34,-30,w,ffffff
-33,-30,w,ffffff
-32,-30,w,ffffff
-31,-30,w,ffffff
-30,-30,w,ffffff
-29,-30,w,ffffff
-28,-30,w,ffffff
-27,-30,b,7f7f7f
-26,-30,b,7f7f7f
-25,-30,b,7f7f7f
-24,-30,b,7f7f7f
-23,-30,b,007f
-22,-30,b,007f
-21,-30,b,007f
-20,-30,b,007f
-19,-30,b,007f
-18,-30,b,007f
-17,-30,b,000
-16,-30,b,7f7f7f
-15,-30,b,7f7fff
-14,-30,b,7f7f7f
-13,-30,b,7f7f7f
-12,-30,b,7f7f7f
-11,-30,b,7f7fff
-10,-30,b,7f7f7f
-9,-30,b,7f7f7f
-8,-30,b,7f7f7f
-7,-30,b,7f7f7f
-6,-30,b,007f
-5,-30,b,007f
-4,-30,b,007f
-3,-30,b,7f7f7f
-2,-30,b,7f7f7f
-1,-30,b,7f7f7f
0,-30,b,007f
1,-30,b,7f7f7f
2,-30,b,007f
3,-30,b,7f7f7f
4,-30,b,7f7f7f
5,-30,b,7f7f7f
6,-30,b,7f7f7f
7,-30,b,7f7f7f
8,-30,b,007f
9,-30,b,7f7f7f
10,-30,b,7f7f7f
11,-30,b,000
12,-30,b,007f
13,-30,b,7f7f7f
14,-30,b,7f7f7f
15,-30,b,7f7fff
16,-30,b,ffffff
17,-30,g,7f7f7f
18,-30,gr,7f7f7f
19,-30,gr,7f7f7f
20,-30,gr,7f7f7f
21,-30,gr,7f7f7f
22,-30,gr,7f7f7f
23,-30,gr,ff7f7f
24,-30,br,ffff7f
25,-30,w,ffffff
26,-30,w,ffffff
27,-30,br,ffffff
28,-30,br,ffffff
29,-30,w,ffffff
30,-30,w,ffffff
31,-30,w,ffffff
32,-30,b,7f7fff
33,-30,w,ffffff
34,-30,w,ffffff
35,-30,w,ffffff
36,-30,w,ffffff
37,-30,b,7f7fff
38,-30,b,ffffff
39,-30,w,ffffff
40,-30,b,ffffff
41,-30,b,7f7f7f
42,-30,b,7f7f7f
43,-30,b,7f7f7f
44,-30,b,7f7f7f
45,-30,b,7f7f7f
46,-30,b,7f7f7f
47,-30,b,7f7f7f
48,-30,b,7f7f7f
49,-30,b,7f7f7f
50,-30,b,7f7f7f
51,-30,b,7f7f7f
52,-30,b,7f7f7f
53,-30,b,7f7f7f
54,-30,b,7f7fff
55,-30,b,ffffff
56,-30,w,ffffff
57,-30,w,ffffff
58,-30,b,7f7f7f
59,-30,b,7f7f7f
60,-30,b,7f7f7f
61,-30,b,000
62,-30,b,000
63,-30,b,000
64,-30,b,007f
65,-30,b,000
66,-30,b,000
67,-30,b,000
68,-30,b,000
69,-30,b,000
70,-30,b,000
71,-30,b,7f7f7f
72,-30,b,7f7f7f
73,-30,b,7f7f7f
74,-30,b,7f7f7f
75,-30,b,7f7f7f
76,-30,b,7f7f7f
77,-30,b,7f7f7f
78,-30,b,7f7f7f
79,-30,b,7f7f7f
80,-30,b,7f7f7f
81,-30,b,007f
82,-30,b,7f7f7f
83,-30,b,007f
84,-30,b,7f7f7f
85,-30,b,7f7f7f
86,-30,b,7f7f7f
87,-30,b,7f7f7f
88,-30,b,7f7f7f
89,-30,b,7f7f7f
90,-30,b,7f7f7f
91,-30,b,7f7f7f
92,-30,b,7f7f7f
93,-30,b,7f7f7f
94,-30,b,7f7f7f
95,-30,b,007f
96,-30,b,7f7f7f
97,-30,b,7f7f7f
98,-30,b,7f7f7f
99,-30,b,7f7f7f
100,-30,b,7f7f7f
101,-30,b,007f
102,-30,b,7f7f7f
103,-30,b,7f7f7f
104,-30,b,7f7f7f
105,-30,b,007f
106,-30,b,007f
107,-30,b,007f
108,-30,b,007f
109,-30,b,7f7f7f
110,-30,b,7f7f7f
111,-30,b,7f7f7f
112,-30,b,7f7f7f
113,-30,b,7f7f7f
114,-30,b,7f7f7f
115,-30,b,ffffff
116,-30,g,ffff7f
117,-30,gr,ffff7f
118,-30,gr,7f7f7f
119,-30,gr,7f7f7f
120,-30,gr,ff7f7f
121,-30,gr,7f7f7f
122,-30,w,ffffff
123,-30,w,ffffff
124,-30,w,ffffff
125,-30,w,ffffff
126,-30,w,ffffff
127,-30,w,ffffff
128,-30,gr,7f7f7f
129,-30,gr,7f7f7f
130,-30,gr,7f7f7f
131,-30,gr,7f7f7f
132,-30,gr,7f7f0
133,-30,gr,7f7f7f
134,-30,gr,7f7f7f
135,-30,gr,7f7f7f
136,-30,gr,ff7f7f
137,-30,gr,ff7f7f
138,-30,gr,7f7f7f
139,-30,gr,7f7f7f
140,-30,gr,ff7f7f
141,-30,gr,7f7f7f
142,-30,gr,7f7f7f
143,-30,gr,7f7f7f
144,-30,gr,7f7f7f
145,-30,gr,7f7f0
146,-30,gr,7f7f7f
147,-30,gr,7f7f7f
148,-30,g,7f7f7f
149,-30,gr,7f7f7f
150,-30,gr,7f7f7f
151,-30,gr,7f7f0
152,-30,g,7f7f7f
153,-30,b,007f
154,-30,b,7f7f7f
155,-30,b,007f
156,-30,b,000
157,-30,b,000
158,-30,b,000
159,-30,b,000
160,-30,b,007f
161,-30,b,000
162,-30,b,000
163,-30,b,000
164,-30,b,000
165,-30,b,007f
166,-30,b,007f
167,-30,b,000
168,-30,b,007f
169,-30,b,007f
170,-30,b,007f
171,-30,b,007f
172,-30,b,7f7f7f
173,-30,b,7f7f7f
174,-30,w,ffffff
175,-30,b,7f7f7f
176,-30,b,7f7f7f
177,-30,b,7f7f7f
178,-30,b,7f7f7f
179,-30,b,7f7f7f
-180,-31,b,7f7f7f
-179,-31,b,007f
-178,-31,b,7f7f7f
-177,-31,b,7f7f7f
-176,-31,b,7f7f7f
-175,-31,b,7f7f7f
-174,-31,b,7f7f7f
-173,-31,b,7f7f7f
-172,-31,b,007f
-171,-31,b,007f
-170,-31,b,000
-169,-31,b,000
-168,-31,b,000
-167,-31,b,000
-166,-31,b,000
-165,-31,b,000
-164,-31,b,000
-163,-31,b,000
-162,-31,b,7f7f7f
-161,-31,b,ffffff
-160,-31,w,ffffff
-159,-31,b,ffffff
-158,-31,b,7f7f7f
-157,-31,b,7f7f7f
-156,-31,b,7f7f7f
-155,-31,b,7f7fff
-154,-31,b,7f7f7f
-153,-31,b,7f7f7f
-152,-31,b,007f
-151,-31,b,007f
-150,-31,b,007f
-149,-31,b,7f7f7f
-148,-31,b,7f7f7f
-147,-31,b,007f
-146,-31,b,007f
-145,-31,b,000
-144,-31,b,000
-143,-31,b,000
-142,-31,b,007f
-141,-31,b,7f7f7f
-140,-31,b,007f
-139,-31,b,007f
-138,-31,b,7f7f7f
-137,-31,b,7f7f7f
-136,-31,b,7f7f7f
-135,-31,b,7f7f7f
-134,-31,w,ffffff
-133,-31,b,7f7f7f
-132,-31,b,7f7f7f
-131,-31,b,7f7f7f
-130,-31,b,7f7f7f
-129,-31,b,007f
-128,-31,b,007f
-127,-31,b,007f
-126,-31,b,7f7f7f
-125,-31,b,7f07f
-124,-31,b,007f
-123,-31,b,000
-122,-31,b,000
-121,-31,b,007f
-120,-31,b,7f7f7f
-119,-31,b,7f7f7f
-118,-31,b,007f
-117,-31,b,007f
-116,-31,b,7f7f7f
-115,-31,b,7f7f7f
-114,-31,b,7f7f7f
-113,-31,b,7f7f7f
-112,-31,b,7f7f7f
-111,-31,b,7f7fff
-110,-31,w,ffffff
-109,-31,b,7f7f7f
-108,-31,b,ffffff
-107,-31,b,007f
-106,-31,b,000
-105,-31,b,7f7f7f
-104,-31,b,7f7f7f
-103,-31,b,7f7f7f
-102,-31,b,7f7f7f
-101,-31,b,7f7f7f
-100,-31,b,007f
-99,-31,b,007f
-98,-31,b,7f7f7f
-97,-31,b,7f7f7f
-96,-31,b,000
-95,-31,b,007f
-94,-31,b,000
-93,-31,b,007f
-92,-31,b,007f
-91,-31,b,7f7f7f
-90,-31,b,7f7f7f
-89,-31,b,7f7f7f
-88,-31,b,7f7f7f
-87,-31,b,7f7f7f
-86,-31,b,ffffff
-85,-31,w,ffffff
-84,-31,w,ffffff
-83,-31,w,ffffff
-82,-31,w,ffffff
-81,-31,b,ffffff
-80,-31,b,7f7f7f
-79,-31,b,7f7f7f
-78,-31,b,7f7f7f
-77,-31,b,7f7f7f
-76,-31,b,7f7f7f
-75,-31,b,007f
-74,-31,b,007f
-73,-31,b,007f
-72,-31,b,7f7f7f
-71,-31,gr,7f7f7f
-70,-31,gr,7f7f7f
-69,-31,gr,7f7f7f
-68,-31,gr,7f7f7f
-67,-31,gr,7f7f7f
-66,-31,gr,7f7f7f
-65,-31,gr,7f7f7f
-64,-31,gr,7f7f7f
-63,-31,w,7f7f0
-62,-31,g,7f7f0
-61,-31,g,7f7f0
-60,-31,g,7f7f0
-59,-31,gr,7f7f0
-58,-31,gr,7f7f0
-57,-31,gr,7f7f0
-56,-31,g,7f7f7f
-55,-31,gr,7f7f7f
-54,-31,gr,7f7f0
-53,-31,g,7f7f7f
-52,-31,b,7f7f7f
-51,-31,b,07f7f
-50,-31,b,007f
-49,-31,b,007f
-48,-31,b,000
-47,-31,b,007f
-46,-31,b,000
-45,-31,b,000
-44,-31,b,000
-43,-31,b,000
-42,-31,b,007f
-41,-31,b,7f7f7f
-40,-31,b,007f
-39,-31,b,7f7f7f
-38,-31,w,ffffff
-37,-31,b,7f7fff
-36,-31,b,7f7f7f
-35,-31,b,7f7f7f
-34,-31,w,ffffff
-33,-31,w,ffffff
-32,-31,w,ffffff
-31,-31,w,ffffff
-30,-31,w,ffffff
-29,-31,w,ffffff
-28,-31,w,ffffff
-27,-31,b,ffffff
-26,-31,b,7f7f7f
-25,-31,w,ffffff
-24,-31,b,7f7f7f
-23,-31,b,7f7f7f
-22,-31,b,7f7f7f
-21,-31,b,007f
-20,-31,b,007f
-19,-31,b,7f7f7f
-18,-31,b,7f7f7f
-17,-31,b,7f7f7f
-16,-31,b,7f7f7f
-15,-31,b,7f7f7f
-14,-31,b,7fffff
-13,-31,b,7f7f7f
-12,-31,b,7f7f7f
-11,-31,b,7f7f7f
-10,-31,b,7fffff
-9,-31,b,7f7fff
-8,-31,b,7f7f7f
-7,-31,b,7f7f7f
-6,-31,b,7f7f7f
-5,-31,b,000
-4,-31,b,000
-3,-31,b,7f7f7f
-2,-31,b,7f7f7f
-1,-31,b,007f
0,-31,b,7f7f7f
1,-31,b,7f7f7f
2,-31,b,7f7f7f
3,-31,b,7f7f7f
4,-31,b,7f7f7f
5,-31,b,7f7f7f
6,-31,b,7f7f7f
7,-31,b,7f7f7f
8,-31,b,007f
9,-31,b,7f7f7f
10,-31,b,7f7f7f
11,-31,b,007f
12,-31,b,007f
13,-31,b,7f7f7f
14,-31,b,7f7f7f
15,-31,b,7fffff
16,-31,b,7f7f7f
17,-31,b,7f7f7f
18,-31,gr,7f7f7f
19,-31,gr,7f7f7f
20,-31,gr,7f7f7f
21,-31,gr,7f7f7f
22,-31,gr,7f7f7f
23,-31,gr,7f7f7f
24,-31,gr,7f7f7f
25,-31,w,ffffff
26,-31,br,ffff7f
27,-31,w,ffffff
28,-31,w,ffffff
29,-31,w,ffffff
30,-31,w,ffffff
31,-31,b,7f7f7f
32,-31,b,7f7fff
33,-31,w,ffffff
34,-31,w,ffffff
35,-31,w,ffffff
36,-31,b,ffffff
37,-31,b,7f7fff
38,-31,b,7f7f7f
39,-31,b,7f7f7f
40,-31,b,7f7f7f
41,-31,b,7f7f7f
42,-31,b,7f7f7f
43,-31,w,ffffff
44,-31,w,ffffff
45,-31,b,007f
46,-31,b,007f
47,-31,b,7f7f7f
48,-31,b,7f7f7f
49,-31,b,7f7f7f
